,week52change,week52high,week52low,marketcap,employees,day200MovingAvg,day50MovingAvg,float,avg10Volume,avg30Volume,ttmEPS,ttmDividendRate,companyName,sharesOutstanding,month1ChangePercent,month3ChangePercent,month6ChangePercent,ytdChangePercent,year1ChangePercent,day5ChangePercent,day30ChangePercent,maxChangePercent,year5ChangePercent,year2ChangePercent,nextDividendDate,dividendYield,nextEarningsDate,exDividendDate,peRatio,beta,symbol,week52highDate,week52lowDate,totalCash,currentDebt,revenue,grossProfit,totalRevenue,EBITDA,revenuePerShare,revenuePerEmployee,debtToEquity,profitMargin,enterpriseValue,enterpriseValueToRevenue,priceToSales,priceToBook,forwardPERatio,pegRatio,peHigh,peLow,putCallRatio
266,,,,,48192.0,,,,,,0.1762,,Grupo Sanborns SAB de CV,451832000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,GSAOY,,,89503071.0,65849396.0,2767818770.0,945896886.0,2767818770.0,345126720.0,6.13,57433.16,0.19,0.05533098433319751,,,,,,,,,
267,0.6857139999999999,6.98,5.87,32762635.0,122.0,5.19,6.22,5404969.0,,,0.11699999999999999,,artnet AG,5552989.0,0.0,-0.041154,0.684829,0.684829,0.684829,0.0,0.0,5.4815,0.6204,-0.0331,,,,,50.43,-0.101397157147587,ARTZF,2020-09-10,2020-10-05,539216.0,1180244.0,21872897.0,13112438.0,21872897.0,1698130.0,3.94,179286.04,1.09,-3.2780294260975126e-05,36139402.1,1.65,1.5,9.137194454314075,,,,,
268,-0.44856,10.25,2.1,4253352049.0,31336.0,3.8,4.01,,48315.5,95987.17,-0.045,,Dufry AG,793535830.0,0.410526,0.9705879999999999,0.8807020000000001,-0.47707299999999997,-0.44856,-0.088435,0.28537199999999996,-0.7445,-0.7928,-0.7837,,,,,-119.11,1.237123705279274,DUFRY,2019-12-26,2020-03-18,571590850.0,1176124335.0,8968761012.0,2436749878.0,8968761012.0,2157715050.0,11.3,286212.7,3.05,-0.002973185255390547,12005301240.8,1.34,0.47,1.5570005125900124,,,,,
269,-0.998602,345.0,0.06,2033.0,4.0,48.5816,0.6615,,20.2,13.77,,,Fovea Jewelry Holdings Ltd.,14119.0,-0.856,-0.9955,-0.9976,-0.99928,-0.998602,0.017668,-0.856,-1.0,-0.9231,-0.6667,,,,,,0.3235196777018548,FJHL,2020-07-30,2020-09-08,31380.0,,196423.0,79976.0,196423.0,46380.0,13.91,49105.75,0.0,0.19193271663705366,-29403.34,-0.15,0.01,0.06682232301321238,,,,,
270,0.4675,25.0,14.33,14887073144.0,14186.0,20.76,22.63,,4505.6,5363.97,0.7935,,Pan Pacific International Holdings Corp.,634032076.0,0.025328,-0.028145999999999997,0.229319,0.405988,0.4675,-0.028145999999999997,0.030729000000000003,4.918,1.0434,0.7901,,,,2018-12-27,29.59,0.4908553279715762,DQJCY,2020-08-24,2020-03-16,1701830653.0,233239097.0,15554346146.0,4217839048.0,15554346146.0,983894250.0,24.53,1096457.5,1.41,0.029907601106050376,18079296345.48,1.16,0.96,4.296959890264375,,,,,
271,,0.0001,0.0001,,79.0,,,,,,-0.0033,,New Dover Capital Corp.,8925782.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,,,,,,,,,,NDVR,2019-12-12,2019-12-12,,,,,,,,,,,,,,,,,,,
272,,,,4150550155.0,,,,447745109.0,,,0.5229,1.7,BIM Birlesik Magazalar AS,601529008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3435,-0.3337,0.0,,0.2463768115942029,,2020-10-14,13.2,,BMBRF,,,285067720.0,175110570.0,7076209116.0,1038739794.0,7076209116.0,553506690.0,11.76,,1.02,0.030460528295105288,4591795996.200001,0.65,0.59,5.8291794924328695,,,,,
273,,0.2,0.2,114071600.0,,0.2,0.2,407338847.0,,,0.0225,0.0313483426094074,Oriental Watch Holdings Ltd.,570358000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5346,0.0526,-0.2857,,0.156741713047037,,2020-09-02,8.89,0.0,ORWHF,2020-05-21,2020-05-21,123855165.0,13847424.0,300984248.0,82558195.0,300984248.0,39096500.0,0.53,,0.15,0.042632603152042696,30612131.0,0.1,0.38,0.424339075399588,,,,,
274,,,,,,,,,,,0.0114,,Magazine Luiza SA,1618975853.0,,,,,,,,,,,,,,,,,MGLUY,,,1181769458.0,84654088.0,5041202763.0,1284486857.0,5041202763.0,445753410.0,3.11,,0.41,0.04635490437225248,,,,,,,,,
275,0.482993,1.09,0.16,425250420.0,8358.0,0.72,0.91,304628333.0,,0.3,0.0835,0.0528101003794297,Lookers Plc,390138000.0,0.0,0.0,3.36,0.46308699999999997,0.482993,0.0,0.0,-0.0917,-0.0917,-0.22699999999999998,,0.048449633375623566,,2019-10-17,13.05,1.3450847482889154,LKKRF,2020-06-12,2020-03-20,56547840.0,482821760.0,6506346912.0,660835235.0,6506346912.0,126806770.0,16.68,778457.4,1.32,0.008914847883844286,1040144500.0,0.16,0.07,0.8362042887238597,,,,,
276,,,,,10000.0,,,694839355.0,,,-0.138,,Myer Holdings Ltd.,819902338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,MYGSF,,,62033475.0,176490615.0,1448579589.0,622257306.0,1448579589.0,137653300.0,1.77,144857.96,10.76,-0.07983699195971483,,,,,,,,,
277,,,,,,,,,,,,,"Overstock.com, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2019-09-20,,,OSTKP,,,,,,,,,,,,,,,,,,,,,
278,-0.06666699999999999,0.0091,0.0005,1155000.0,,0.002,0.0018,,403529.3,373792.6,-0.0003,,GeckoSystems International Corp.,825000000.0,0.0,-0.631579,0.166667,-0.3,-0.06666699999999999,0.166667,-0.125,-0.982,-0.5,-0.4857,,,,,-4.67,-0.3805186741721803,GOSY,2020-08-11,2020-05-04,16650.0,362479.0,,-11108.0,,-242830.0,,,0.23,,3031765.0,,,0.7446534846881836,,,,,
279,-0.237288,0.102,0.08,1537887402.0,17872.0,0.1029,0.0939,6777999497.0,,15.0,0.0034,18.1,PT ACE Hardware Indonesia Tbk,17087637800.0,0.0,-0.117647,-0.1,-0.237288,-0.237288,0.0,0.0,2.2051,0.5385,-0.1304,,201.11111111111114,,2020-08-17,26.47,0.039802750822903535,ACEHF,2020-08-05,2020-10-08,90402916.0,,575798347.0,267714448.0,575798347.0,92523270.0,0.03,32217.9,0.0,0.1265064104117687,1447484486.0,2.51,2.67,4.517089820468924,,,,,
280,-0.528497,0.0937,0.003,320074.0,1.0,0.0166,0.0135,5169200.0,2333.0,1733.53,-0.0114,,"Cyberfort Software, Inc.",35173000.0,-0.235294,0.011111,-0.24793400000000002,-0.545,-0.528497,-0.368056,-0.513369,-1.0,-1.0,-0.9866,,,,,-0.8,-0.09567597561133133,CYBF,2019-12-30,2020-06-16,,230604.0,,,,-581040.0,,0.0,-0.32,,582334.0,,,-0.450396538380356,,,,,
281,,0.03,0.01,,1574.0,0.0012,0.0046,,33598.3,66100.77,0.1649,,"Lentuo International, Inc.",32568956.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,,,0.0,,,,,,,LASLY,2020-10-19,2020-10-13,,,,,,,,,,,,,,,,,,,
282,,,,41689053.0,20201.0,,,,,,-0.5054,0.0067377958503203,Debenhams Plc,1226148613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9736,-0.9773,-0.8640000000000001,,0.19817046618589115,,2018-06-07,-0.07,,DBHSF,,,66027300.0,215238600.0,3065204742.0,127346670.0,3065204742.0,217808570.0,2.5,151735.3,0.74,-0.20245937652930854,448770752.84199995,0.15,0.01,0.06553876255005815,,,,,
283,0.014171000000000001,36.29,29.25,10358162780.0,115428.0,33.86,33.33,,980.5,904.87,1.2203,0.4725,Jerónimo Martins SGPS SA,314646500.0,-0.04828,0.002741,0.020143,-0.007238,0.014171000000000001,-0.002424,-0.070582,2.3386,0.3075,0.1845,,0.014352976913730253,,2020-07-13,26.98,0.29671314426552364,JRONY,2020-06-26,2020-05-15,1043151598.0,907726463.0,20860802191.0,4562687551.0,20860802191.0,1605340550.0,66.3,180725.67,1.58,0.02091755542307275,12813531627.0,0.61,0.5,4.672362596444554,,,,,
284,,,,,,,,,,,1.4204,,Metro Holdings Ltd.,16560724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,MOHDY,,,253084946.0,109378095.0,153258130.0,14692820.0,153258130.0,7975830.0,9.25,,0.37,0.15337639184296453,,,,,,,,,
285,-0.597544,0.1858,0.048,13297361.0,2.0,0.0807,0.0627,212090880.0,212032.1,189982.13,-0.0732,,"Choom Holdings, Inc.",225379000.0,0.035088,-0.336333,-0.26799,-0.554381,-0.597544,-0.05297,-0.138686,-0.7566,16.1429,-0.8726,,,,,-0.81,0.93554216701554,CHOOF,2020-01-09,2020-03-23,373152.0,1793466.0,5918032.0,-2431746.0,5918032.0,-5346960.0,0.03,2959016.0,45.67,-2.5608854429986185,32708435.0,5.53,2.29,31.04669368809859,,,,,
286,-0.359606,0.06,0.011000000000000001,445986.0,,0.0184,0.0177,,60.0,936.67,,,"Dinewise, Inc.",34306620.0,-0.35,-0.35,-0.409091,-0.409091,-0.359606,-0.34673400000000004,-0.34673400000000004,-0.8,-0.6667,-0.5556,,,,,,-0.5759054524966365,DWIS,2019-11-29,2020-05-20,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,PT MAP Aktif Adiperkasa Tbk,2850400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,PAKTY,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,Kathmandu Holdings Ltd.,709001384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,KTHUF,,,,,,,,,,,,,,,,,,,,,
289,-0.633333,0.07,0.0025,139668.0,,0.0085,0.0059,,4832.8,2700.87,-0.0584,,"Café Serendipity Holdings, Inc.",18138665.0,0.54,-0.34188,-0.347458,-0.23,-0.633333,0.571429,-0.14444400000000002,-0.98,-0.9309999999999999,-0.4792,,,,,-0.13,0.601723708589908,CAFS,2020-04-27,2020-04-17,2618.0,1963843.0,,,,-1252760.0,,,-0.75,,2142611.65,,,-0.053289049259313236,,,,,
290,0.078431,2.75,2.55,1316324900.0,90000.0,2.66,2.69,350134765.0,,,0.1342,0.128237106473494,Pick 'n Pay Stores Ltd.,478663600.0,0.0,0.078431,0.078431,0.078431,0.078431,0.0,0.0,0.0,0.0,0.0,2020-12-03,0.04663167508127055,,,20.49,0.19299064106078412,PPASF,2020-10-02,2020-08-25,123783492.0,298871691.0,6225641104.0,608018242.0,6225641104.0,418155160.0,13.01,69173.79,6.28,0.013150001523120243,2393329635.0,0.38,0.21,6.879427665858843,,,,,
291,0.483208,147.51,114.5,6794500300.0,9271.0,130.68,139.32,36369164.0,9.9,15.37,5.4188,1.54864353741489,"TSURUHA Holdings, Inc.",48532145.0,-0.026561,0.014493,0.147541,0.483175,0.483175,0.0,-0.026561,0.0,0.0,0.0,2021-05-14,0.0110617395529635,,2020-11-13,25.84,-0.017227204973026242,TSUSF,2020-06-15,2020-03-20,529716434.0,22462524.0,7774723420.0,2258012133.0,7774723420.0,522437200.0,160.2,838606.78,0.05,0.033173371844525366,6372594698.0,0.82,0.87,3.1152881615127117,,,,,
292,,,,,,,,,,,,,Marley Spoon AG,189212000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,MLYSF,,,,,,,,,,,,,,,,,,,,,
293,,,,136326462.0,4904.0,,,8892239.0,,,1.8964,,"NIHON CHOUZAI Co., Ltd.",29987046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-03-30,,,2020-09-29,,,NHCZF,,,298772637.0,93094345.0,2469699636.0,426513411.0,2469699636.0,144032080.0,82.36,503609.22,1.58,0.024940414252059274,,,,,,,,,
294,-0.995798,9.5,0.0102,289110.0,13600.0,0.3437,0.0205,24118828.0,146310.4,120469.43,-3.3278,,"Stage Stores, Inc.",28911000.0,-0.333333,-0.666667,-0.9793139999999999,-0.998531,-0.994958,-0.4,-0.254658,-0.9903,-0.9951,-0.9612,,,,2018-12-03,0.0,1.0094799511191497,SSINQ,2020-01-07,2020-09-22,15830000.0,4812000.0,1641482000.0,393386000.0,1641482000.0,-5533000.0,56.78,120697.21,1.0,-0.05355221683819865,239622932.0,0.15,0.0,0.0011358805618308615,,,,,
295,0.5,0.015,0.008,51188550.0,700.0,0.0104,0.013000000000000001,1123462407.0,,36.67,-0.009000000000000001,,Bonjour Holdings Ltd.,3412570000.0,0.0,0.5,0.5,0.875,0.5,0.0,0.0,-0.978,-0.8837,-0.3333,,,,,-1.67,-0.029242757412341832,BJURF,2020-10-12,2019-12-26,12687056.0,50299546.0,186189039.0,62594844.0,186189039.0,22654180.0,0.05,265984.34,2.05,-0.08887134328030986,136178499.0,0.73,0.18,0.9141709203726,,,,,
296,-0.7567140000000001,7.99,1.0,78359820.0,1738.0,4.22,2.57,29305656.786,3192323.1,2486794.37,-0.0262,0.2,"Tile Shop Holdings, Inc.",50883000.0,-0.4984,-0.3583,-0.65,-0.7312,-0.7516,-0.12,-0.5127,-0.8387,-0.8127,-0.8122,,0.12987012987012989,,2019-07-26,-58.78,1.0870410027699835,TTS,2019-01-31,2019-10-22,6382000.0,,357254000.0,222943000.0,357254000.0,47286000.0,7.02,205554.66,0.37,0.029228504089527336,121343180.0,0.34,0.21,0.5354385125762742,-30.8,0.37,-399.5,-50.0,1.7647058823529411
297,,,,,10572.0,,,,,,0.0792,,"Lawson, Inc.",400268780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,LWWLY,,,3185342790.0,795392389.0,6698808994.0,4086062863.0,6698808994.0,1303790730.0,16.74,633636.87,1.98,0.027534933921120844,,,,,,,,,
298,,,,,,,,,,,,,Grupo Sanborns SAB de CV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2019-12-18,,,GSAOF,,,125809356.0,,2690395534.0,981351028.0,2690395534.0,299634740.0,,,0.0,0.06829247769632969,,,,,,,,,
299,,,,,,,,,,,,0.3,Philippine Seven Corp.,756418304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2020-08-03,,,PSVNF,,,,,,,,,,,,,,,,,,,,,
300,-0.59125,0.1144,0.003,2135326.0,4971.0,0.0449,0.0245,63813999.0,380886.0,416705.87,-0.9567,,"RTW Retailwinds, Inc.",65300500.0,2.084906,-0.1825,-0.59125,-0.59125,-0.59125,0.015528,4.45,,,,,,2020-11-25,,-0.03,-0.5526050516055504,RTWIQ,2020-07-10,2020-10-12,60630000.0,41516000.0,826990000.0,232100000.0,826990000.0,25655000.0,12.66,166362.9,14.51,-0.07451480670866636,172843015.0,0.21,0.0,0.13381753149088174,0.22,,-0.12434782608695652,-0.003260869565217391,
301,2.1,0.035,0.031,22483521.0,2773.0,0.031,0.031,,,,-0.0292,,Laura Ashley Holdings Plc,725274876.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,-0.7857,-0.9443,-0.3333,,,,,-1.06,0.11825865656605522,LARAF,2020-01-28,2020-01-28,1018160.0,,300906734.0,105479135.0,300906734.0,-8283020.0,0.41,108513.07,0.0,-0.060215053213132815,20740086.28,0.07,0.07,0.8745545704267921,,,,,
302,,0.0516,0.0516,851813.0,,0.0516,0.0516,7476539.0,,,0.0046,,"International Parkside Products, Inc.",16508000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8137,-0.3202,-0.4568,,,,2018-03-14,11.22,0.0,IPKSF,2019-09-26,2019-09-26,314011.0,294458.0,3645739.0,523294.0,3645739.0,-156000.0,0.22,,0.37,-0.03339734413242418,832259.8,0.23,0.23,1.0727067114313706,,,,,
303,0.361573,0.0965,0.0531,410850000.0,5510.0,0.0821,0.0918,892749660.0,,668.67,0.0098,50.0,PT Tempo Scan Pacific Tbk,4565000000.0,-0.037433,-0.037433,-0.067358,0.361573,0.361573,0.0,-0.037433,-0.823,-0.5122,-0.2857,,555.5555555555555,,2020-07-09,9.18,-0.017642117515754913,PEXXF,2020-06-15,2020-03-25,168544211.0,28528191.0,777410789.0,290194803.0,777410789.0,76568180.0,0.17,141090.89,0.11,0.05041576931343565,285695864.0,0.37,0.53,1.0395717273179448,,,,,
304,0.390492,8.43,4.7,1510055820.0,40000.0,7.36,8.02,90321066.0,49932.8,100915.8,-4.6938,0.0376287113884501,Hudson's Bay Co.,184378000.0,0.0,-0.017986000000000002,0.108269,0.081902,0.438104,0.0,-0.004534000000000001,-0.516803,-0.633336,0.142578,,0.004594470255000011,,2019-12-30,-1.74,-0.028327507876014138,HBAYF,2020-01-27,2019-06-04,15990254.0,380720323.0,7192352880.0,2411770206.0,7192352880.0,-12273640.0,39.01,179808.82,1.68,-0.10494880543180468,4041084526.0,0.56,0.21,0.9985681313608844,,,,,
305,-1.0,0.0001,0.0001,298998.0,,0.0001,0.0001,,137719.8,1229762.6,-0.0223,,VinCompass Corp.,2496212021.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,,,,,,,,,,VCPS,2019-12-26,2019-12-26,13952.0,417564.0,,,,-848990.0,,,-0.39,,,,,-0.23569782451256904,,,,,
306,,,,,,,,,,,,,AO World Plc,478541056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,AOWPY,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,La Comer SAB de CV,480542592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2020-05-06,,,LCMRF,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,"MEDIA DO Co., Ltd.",14603700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-26,,,2020-08-28,,,MDDCF,,,,,,,,,,,,,,,,,,,,,
309,-0.39774899999999996,6.69,1.28,263317584.0,4339.0,2.17,2.25,,153.0,54.67,-2.2335,0.020916,Superdry Plc,82030400.0,0.528571,0.671875,1.125828,-0.520179,-0.39774899999999996,0.091837,0.565854,-0.898,-0.8867,-0.8727,,0.00651588785046729,,2019-12-20,-1.44,-0.07924241633640387,SEPGY,2019-12-23,2020-03-17,387738990.0,442481580.0,891013297.0,367713750.0,891013297.0,56795140.0,10.86,205349.92,5.25,-0.20357751294030352,621793254.0,0.7,0.3,1.8523384175677748,,,,,
310,,,,,,,,,,,,1.16,"Publix Super Markets, Inc.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.857143,0.0,0.0,,0.058,,2019-10-11,,,PUSH,,,1160256000.0,4954000.0,36395718000.0,10084327000.0,36395718000.0,3421557000.0,,,0.01,0.06542437217477066,13217769000.0,0.36,0.39,1.2018902946391974,,,,,
311,0.086115,40.74,24.23,12048928320.0,,34.15,37.74,292432034.0,2361.4,2804.07,1.3053,0.130790697501585,"Dollarama, Inc.",311181000.0,-0.013269,-0.049644,0.241708,0.12103399999999999,0.08630399999999999,0.022326,-0.023661,6.4226,0.6758,-0.1566,,0.003377858923078125,,2020-10-08,29.66,0.5768281592990531,DLMAF,2020-08-21,2020-03-18,68401195.0,596745681.0,2858112525.0,1062973914.0,2858112525.0,829849240.0,9.18,,-36.79,0.14892940612966246,14544914861.0,5.09,4.22,-172.8416649899773,,,,,
312,,1.1,1.1,745177400.0,10576.0,1.1,1.1,348556051.0,,83.33,0.0456,0.0383810104858237,Chow Sang Sang Holdings International Ltd.,677434000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5217390000000001,0.3295,0.0044,0.0,,0.03489182771438518,,2020-06-16,24.12,0.0,CHOWF,2020-10-20,2020-10-20,133694397.0,426926898.0,2263660198.0,654088890.0,2263660198.0,270124380.0,3.34,214037.46,0.42,0.03628353631546249,1188226374.0,0.52,0.33,0.5460932111475985,,,,,
313,0.12775899999999998,0.7,0.7,100207100.0,,0.6797,0.6797,41504492.0,,,0.061,0.0269857474256565,Green Cross Health Ltd.,143153000.0,0.0,0.0,0.0,0.0,0.12775899999999998,0.0,0.0,0.1278,0.1278,0.1278,,0.03855106775093786,,2019-12-10,11.48,-0.6051472410169356,PRCXF,2020-05-27,2020-05-27,20097022.0,10116392.0,367803588.0,56827570.0,367803588.0,37937670.0,2.57,,1.21,0.023727819098926246,169068999.0,0.46,0.27,1.3585993393987286,,,,,
314,4.177569999999999,6.79,0.84,882383500.0,,2.99,5.62,121907811.0,17015.2,18305.83,-0.0516,,WELL Health Technologies Corp.,159275000.0,-0.08987,0.427254,1.7703,3.6954239999999996,4.186371,-0.007843000000000001,-0.071926,5.1748,5.1748,4.2,,,,,-107.36,0.5222130899071047,WLYYF,2020-10-07,2020-03-18,12111148.0,1177475.0,24727443.0,6657914.0,24727443.0,-2444430.0,0.16,,0.58,-0.23829815318955544,884647183.0,35.78,35.68,35.79042174592706,,,,,
315,,,,13200000.0,,,,,,,,,VISIBER57 Corp.,13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1364,,,,,,,VCOR,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,Beter Bed Holding NV,26240397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BBEDY,,,,,,,,,,,,,,,,,,,,,
317,-0.31034500000000004,0.084,0.0072,106720.0,,0.0156,0.0213,4984395.0,37903.0,48853.23,-0.5621,,"Meso Numismatics, Inc.",5336000.0,0.052632000000000005,0.290323,0.11111099999999999,-0.122807,-0.310345,0.273885,-0.230769,-1.0,-0.9909,-0.95,,,,,-0.04,-0.2798678961827231,MSSV,2020-09-18,2020-03-27,30834.0,812827.0,50116.0,35081.0,50116.0,-254990.0,0.01,,-0.18,-41.056069917790715,888713.0,17.73,2.13,-0.023514045411720537,,,,,
318,,0.06,0.06,227400000.0,,0.06,0.06,3777500580.0,,266.67,-0.0022,,"Wei Pai Electronic Commerce Co., Ltd.",3790000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,,,,,-27.27,0.0,WPEC,2020-11-02,2020-11-02,,,,-160.0,,-24600.0,,,0.0,,227400000.0,,,-66047.05198954401,,,,,
319,,,,,,,,,,,,22.0,"KOMERI CO., LTD.",54409168.0,,,,,,,,,,,2021-03-30,,,2020-09-29,,,KMRIF,,,,,,,,,,,,,,,,,,,,,
320,6.874016,0.0294,0.0049,8072020.0,797.0,0.0374,0.1,42771616.0,,1.13,-0.2099,,Celestial Asia Securities Holdings Ltd.,80720200.0,0.0,19.0,19.408163000000002,6.874016,6.874016,0.0,0.0,-0.8864,-0.8059999999999999,1.5641,,,,,-0.48,1.4089291846626248,CAAFF,2020-06-03,2020-03-31,29393208.0,44066069.0,177119837.0,25413908.0,177119837.0,21578520.0,2.19,222233.17,3.09,-0.071619990255524,57627194.0,0.33,0.05,0.3156805681923285,,,,,
321,0.940075,5.36,2.2,2573055692.0,14988.0,3.5,4.76,467400037.0,950.0,664.87,0.1733,0.0954105831555084,Pets At Home Group Plc,496728898.0,0.007781999999999999,0.7085560000000001,0.8566309999999999,0.45915500000000004,0.940075,0.0,-0.007663,0.3952,0.3952,0.7545,,0.0184190314972024,,2020-06-18,29.89,0.4349381798349878,PAHGF,2020-09-30,2020-03-18,98080045.0,103907810.0,1344573248.0,667587983.0,1344573248.0,280648550.0,2.71,89709.98,0.67,0.06365697006638645,3252920276.64,2.42,1.91,2.2289243685850777,,,,,
322,3.933333,0.26,0.027000000000000003,,,0.08800000000000001,0.1303,,3664.4,2973.17,,,"Light Media Holdings, Inc.",0.0,0.02069,0.48,3.553846,3.043716,3.933333,0.138462,-0.22105300000000003,-0.9143,0.6667,1.9126,,,,,,0.21011493210210644,LGMH,2020-09-08,2020-06-25,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,54.0,"Welcia Holdings Co., Ltd.",209633676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-02-26,,,2020-08-28,,,WLCGF,,,,,,,,,,,,,,,,,,,,,
324,-0.284615,0.0299,0.0015,1033955.0,,0.0075,0.0088,51178013.0,190142.7,124073.07,-0.0008,,Medical Cannabis Payment Solutions,111178000.0,0.068966,-0.15454500000000002,1.384615,0.177215,-0.284615,-0.051019999999999996,0.021978,-0.9999,-0.8733,-0.7653,,,,,-11.62,0.4439866248418737,REFG,2020-01-08,2019-12-30,14.0,804000.0,,-2836.0,,-563000.0,,,-0.98,,1915766.0,,,-1.2636658400746008,,,,,
325,,,,1591437713.0,6182.0,,,34079314.0,,,3.4271,,"Sugi Holdings Co., Ltd.",61813812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2020-02-28,,,SGIPF,,,846864136.0,2614379.0,4971698625.0,1487774145.0,4971698625.0,350188620.0,80.43,804221.71,0.01,0.03834572032209616,,,,,,,,,
326,-0.43,46.3,23.84,3070888224.0,,33.3,25.15,45024824.0,528.8,192.43,-17.2042,,"Casino, Guichard-Perrachon SA",107750464.0,0.19562000000000002,-0.036762,-0.21839,-0.384449,-0.43,0.0,0.19562000000000002,-0.5611,-0.5375,-0.0481,,,,2019-05-09,-1.66,0.07828164060975544,CGUIF,2019-12-10,2020-09-22,4010692500.0,2569402500.0,38776368769.0,7713861555.0,38776368769.0,2954816380.0,359.87,,4.59,-0.04323856256340319,16656505724.0,0.43,0.08,0.8006315139877711,,,,,
327,,,,,,,,,,,,,"Cosco Capital, Inc.",7198253568.0,,,,,,,,,,,,,,,,,COCCF,,,,,,,,,,,,,,,,,,,,,
328,1.2888890000000002,0.0181,0.0007,2941227.0,1.0,0.0039,0.0099,285556000.0,1363106.5,1976041.17,-0.0004,,"Premier Products Group, Inc.",285556000.0,-0.104348,2.678571,3.12,1.102041,1.288889,-0.20155,-0.237037,-0.9940000000000001,-0.8636,-0.75,,,,,-25.75,-0.11892256030474135,PMPG,2020-10-08,2020-04-21,,476659.0,,,,-75720.0,,0.0,-0.41,,3332219.0,,,-2.5070507389305328,,,,,
329,7.0,0.006,0.0002,6432400.0,4.0,0.0007,0.0008,3789451468.0,144757667.8,113070046.83,-0.0031,,Nutra Pharma Corp.,4020250000.0,2.2,1.285714,2.2,2.2,7.0,0.333333,2.2,-0.9999,-0.9962,-0.25,,,,,-0.52,-0.16324472608724458,NPHC,2020-03-13,2019-11-22,,3466403.0,120979.0,94076.0,120979.0,-1375650.0,0.0,30244.75,-0.64,-33.301217566685125,9898803.0,81.82,53.17,-1.1889407292973229,,,,,
330,0.083713,35.67,20.52,37027813230.0,131000.0,31.57,34.18,832459956.0,206.0,152.7,2.3182,0.19671288379066199,"Alimentation Couche-Tard, Inc.",859145000.0,-0.005759,-0.023753,0.115694,0.039304,0.083713,-0.035135,-0.044452,8.9782,0.6375,0.5518,,0.005912620492655906,,2020-09-10,14.35,0.2831660457349868,ANCTF,2020-09-14,2020-03-18,3649500000.0,597800000.0,54132400000.0,8384900000.0,54132400000.0,4427400000.0,63.01,413224.43,1.03,0.04347858214304187,43757613230.0,0.81,0.68,2.8394645808912644,,,,,
331,-1.0,0.0058,0.0001,,,0.0001,,,75.0,50980.33,,,Epic Stores Corp.,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,,,,,,,EPSC,2018-08-08,2018-10-12,,979902.0,6680536.0,-370859.0,6680536.0,-6314090.0,,,-0.42,-1.025475351079614,,,,,,,,,
